County,Water Body,Site Name,Town,Range,Section,Species,Strain,Date,Number,Avg. Length
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2012,3888,7.32
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2013,3700,6.81
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2014,3240,7.17
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2015,3800,6.61
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2016,3595,6.54
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2017,3999,6.85
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2018,3600,7.09
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2019,4000,7.32
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2020,3500,7.76
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2021,3600,8.23
Marquette,Little Shag Lake LITTLE SHAG LAKE (45N 26W 36),LITTLE SHAG LAKE              ,45N,26W,36,Rainbow trout,Eagle Lake,2022,3598,7.87
Marquette,Log Lake LOG LAKE (48N 29W 03),LOG LAKE                      ,48N,29W,3,Brook trout,Assinica,2012,1475,8.03
Marquette,Log Lake LOG LAKE (48N 29W 03),LOG LAKE                      ,48N,29W,3,Brook trout,Assinica,2012,1024,8.03
Marquette,Mehl Lake MEHL LAKE (45N 25W 25),MEHL LAKE                     ,45N,25W,25,Walleye,Bay De Noc,2012,2341,1.45
Marquette,Mehl Lake MEHL LAKE (45N 25W 25),MEHL LAKE                     ,45N,25W,25,Walleye,Bay De Noc,2013,1990,2.05
Marquette,Mehl Lake MEHL LAKE (45N 25W 25),MEHL LAKE                     ,45N,25W,25,Walleye,Bay De Noc,2014,2400,1.59
Marquette,Mehl Lake MEHL LAKE (45N 25W 25),MEHL LAKE                     ,45N,25W,25,Walleye,Bay De Noc,2016,2705,2.1
Marquette,Mehl Lake MEHL LAKE (45N 25W 25),MEHL LAKE                     ,45N,25W,25,Walleye,Bay De Noc,2019,2300,1.2
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2012,450,5.98
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2013,450,5.71
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2014,450,5.51
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2015,450,5.55
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2016,450,6.06
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2017,450,6.22
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2018,450,5.43
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2019,450,5.59
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2020,450,5.55
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2021,450,6.3
Marquette,Moccasin Lake MOCCASIN LAKE (45N 24W 07),MOCCASIN LAKE                 ,45N,24W,7,Brook trout,Assinica,2022,450,5.67
Marquette,"Partridge Creek Partridge Creek, N 7th Street (47N 27W 03)","Partridge Creek, N 7th Street",47N,27W,3,Brook trout,Assinica,2014,100,5.35
Marquette,"Partridge Creek Partridge Creek, N 7th Street (47N 27W 03)","Partridge Creek, N 7th Street",47N,27W,3,Brook trout,Assinica,2015,100,5.63
Marquette,"Partridge Creek Partridge Creek, N 7th Street (47N 27W 03)","Partridge Creek, N 7th Street",47N,27W,3,Brook trout,Assinica,2016,100,6.06
Marquette,"Partridge Creek Partridge Creek, N 7th Street (47N 27W 03)","Partridge Creek, N 7th Street",47N,27W,3,Brook trout,Assinica,2017,100,6.18
Marquette,"Partridge Creek Partridge Creek, N 7th Street (47N 27W 03)","Partridge Creek, N 7th Street",47N,27W,3,Brook trout,Assinica,2018,100,5.59
Marquette,"Partridge Creek Partridge Creek, N 7th Street (47N 27W 03)","Partridge Creek, N 7th Street",47N,27W,3,Brook trout,Assinica,2019,100,5.59
Marquette,"Partridge Creek Partridge Creek, N Washington Street (47N 27W 03)","Partridge Creek, N Washington Street",47N,27W,3,Brook trout,Assinica,2014,100,5.35
Marquette,"Partridge Creek Partridge Creek, N Washington Street (47N 27W 03)","Partridge Creek, N Washington Street",47N,27W,3,Brook trout,Assinica,2015,100,5.63
Marquette,"Partridge Creek Partridge Creek, N Washington Street (47N 27W 03)","Partridge Creek, N Washington Street",47N,27W,3,Brook trout,Assinica,2016,100,6.06
Marquette,"Partridge Creek Partridge Creek, N Washington Street (47N 27W 03)","Partridge Creek, N Washington Street",47N,27W,3,Brook trout,Assinica,2017,100,6.18
Marquette,"Partridge Creek Partridge Creek, N Washington Street (47N 27W 03)","Partridge Creek, N Washington Street",47N,27W,3,Brook trout,Assinica,2018,100,5.59
Marquette,"Partridge Creek Partridge Creek, N Washington Street (47N 27W 03)","Partridge Creek, N Washington Street",47N,27W,3,Brook trout,Assinica,2019,100,5.59
Marquette,Perch Lake PERCH LAKE (46N 29W 08),PERCH LAKE                    ,46N,29W,8,Rainbow trout,Eagle Lake,2012,1080,7.32
Marquette,Perch Lake PERCH LAKE (46N 29W 08),PERCH LAKE                    ,46N,29W,8,Rainbow trout,Eagle Lake,2013,1100,6.97
Marquette,Perch Lake PERCH LAKE (46N 29W 08),PERCH LAKE                    ,46N,29W,8,Rainbow trout,Eagle Lake,2014,950,7.32
Marquette,Perch Lake PERCH LAKE (46N 29W 08),PERCH LAKE                    ,46N,29W,8,Rainbow trout,Eagle Lake,2015,1096,6.54
Marquette,Perch Lake PERCH LAKE (46N 29W 08),PERCH LAKE                    ,46N,29W,8,Rainbow trout,Eagle Lake,2016,1000,6.69
Marquette,Perch Lake PERCH LAKE (46N 29W 08),PERCH LAKE                    ,46N,29W,8,Rainbow trout,Eagle Lake,2017,1100,7.01
Marquette,Perch Lake PERCH LAKE (46N 29W 08),PERCH LAKE                    ,46N,29W,8,Rainbow trout,Eagle Lake,2018,1100,7.09
Marquette,Pike Lake PIKE LAKE (45N 26W 28),PIKE LAKE                     ,45N,26W,28,Walleye,Bay De Noc,2013,2549,2.05
Marquette,Pike Lake PIKE LAKE (45N 26W 28),PIKE LAKE                     ,45N,26W,28,Walleye,Bay De Noc,2015,2610,1.67
Marquette,Pike Lake PIKE LAKE (45N 26W 28),PIKE LAKE                     ,45N,26W,28,Walleye,Bay De Noc,2017,1733,1.5
Marquette,Pike Lake PIKE LAKE (45N 26W 28),PIKE LAKE                     ,45N,26W,28,Walleye,Bay De Noc,2019,2650,1.75
Marquette,Pike Lake PIKE LAKE (45N 26W 28),PIKE LAKE                     ,45N,26W,28,Walleye,Bay De Noc,2022,2460,2.3
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2012,600,5.98
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2013,600,5.79
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2014,600,5.51
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2015,600,5.59
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2016,600,6.06
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2017,600,6.18
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2018,599,5.59
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2019,600,5.59
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2020,599,5.51
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2021,600,6.3
Marquette,Section 13 Lake SECTION 13 LAKE (49N 30W 13),SECTION 13 LAKE               ,49N,30W,13,Brook trout,Assinica,2022,600,5.87
Marquette,Silver Lake Basin SILVER LAKE BASIN (49N 28W 08),SILVER LAKE BASIN             ,49N,28W,8,Bluegill,,2017,10000,5
Marquette,Silver Lake Basin SILVER LAKE BASIN (49N 28W 08),SILVER LAKE BASIN             ,49N,28W,8,Bluegill,,2018,10000,5
Marquette,Silver Lake Basin SILVER LAKE BASIN (49N 28W 08),SILVER LAKE BASIN             ,49N,28W,8,Bluegill,,2019,9950,4.5
Marquette,Silver Lake SILVER POND (46N 24W 32),SILVER POND                   ,46N,24W,32,Brook trout,Assinica,2012,800,5.98
Marquette,Silver Lake SILVER POND (46N 24W 32),SILVER POND                   ,46N,24W,32,Brook trout,Assinica,2013,800,5.79
Marquette,Silver Lake SILVER POND (46N 24W 32),SILVER POND                   ,46N,24W,32,Brook trout,Assinica,2014,800,5.39
Marquette,Silver Lake SILVER POND (46N 24W 32),SILVER POND                   ,46N,24W,32,Brook trout,Assinica,2015,800,5.47
Marquette,Silver Lake SILVER POND (46N 24W 32),SILVER POND                   ,46N,24W,32,Brook trout,Assinica,2016,799,6.06
Marquette,Silver Lake SILVER POND (46N 24W 32),SILVER POND                   ,46N,24W,32,Brook trout,Assinica,2017,800,6.22
Marquette,Silver Lake SILVER POND (46N 24W 32),SILVER POND                   ,46N,24W,32,Brook trout,Assinica,2018,800,5.43
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2012,200,5.98
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2013,200,5.79
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2014,200,5.39
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2015,200,5.55
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2016,200,6.06
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2017,250,6.22
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2018,200,5.43
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2019,449,5.59
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2020,200,5.55
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2021,200,6.3
Marquette,South Kidney Lake KIDNEY LAKE (SOUTH) (45N 26W 28),KIDNEY LAKE (SOUTH)           ,45N,26W,28,Brook trout,Assinica,2022,200,5.67
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2012,1100,5.51
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2013,900,6.18
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2014,1000,8.03
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2015,1100,6.1
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2016,1999,5.2
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2017,1966,5.04
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2018,2200,5.08
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Gilchrist Creek,2019,2000,5.2
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Sturgeon River,2020,2000,4.84
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Wild Rose,2021,1891,7.05
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Brown trout,Wild Rose,2022,1540,7.17
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Lake trout,,2012,100,25.41
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Lake trout,,2016,100,14.18
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Lake trout,Big (Parry) Sound,2013,50,25.28
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Lake trout,Big (Parry) Sound,2013,50,24.35
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Lake trout,Lake Superior,2018,100,16.54
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Lake trout,Seneca Lake,2020,100,18.5
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Lake trout,Seneca Lake,2021,65,24.59
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2012,999,8.03
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2013,999,8.39
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2014,996,7.87
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2015,928,7.83
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2016,2000,7.76
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2017,1999,7.4
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2018,1999,8.5
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2019,2000,7.6
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2021,1999,7.83
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2022,1316,8.11
Marquette,Sporley Lake SPORLEY LAKE (46N 24W 31),SPORLEY LAKE                  ,46N,24W,31,Splake,Hybrid,2022,844,8.43
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2012,6308,7.32
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2012,9460,7.32
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2013,7580,6.97
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2014,6745,7.32
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2015,7597,6.54
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2016,6900,6.69
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2017,7600,7.01
Marquette,Squaw Lake SQUAW LAKE (45N 30W 16),SQUAW LAKE                    ,45N,30W,16,Rainbow trout,Eagle Lake,2018,7397,7.09
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2012,936,8.43
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2013,500,8.23
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2013,75,11.42
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2015,745,8.15
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2016,747,8.15
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2017,750,7.87
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2018,49,13.58
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2019,544,8.19
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2020,50,21.89
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2021,560,7.91
Marquette,Strawberry Lake STRAWBERRY LAKE (47N 25W 33),STRAWBERRY LAKE               ,47N,25W,33,Brook trout,Assinica,2022,55,12.2
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Brown trout,Gilchrist Creek,2015,12989,5.91
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Brown trout,Sturgeon River,2021,5020,4.61
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Fathead minnow,,2014,275000,2.24
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Lake trout,Lake Superior,2022,1400,4.92
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Lake trout,Seneca Lake,2012,26945,3.5
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Lake trout,Seneca Lake,2013,48852,4.06
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Lake trout,Seneca Lake,2014,16878,3.86
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Lake trout,Seneca Lake,2017,2000,6.64
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Lake trout,Seneca Lake,2017,22563,4.37
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Lake trout,Seneca Lake,2018,500,9.52
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Rainbow trout,Eagle Lake,2017,49970,3.46
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Walleye,Bay De Noc,2014,7816,1.75
Marquette,Sundstrom (Hoist) Lake (Dead R Basin) SUNDSTROM LAKE (HOIST BASIN) (48N 26W 08),SUNDSTROM LAKE (HOIST BASIN)  ,48N,26W,8,Walleye,Bay De Noc,2016,9959,1.85
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2012,509,8.03
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2013,598,8.46
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2014,608,7.91
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2015,599,7.91
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2016,604,8.07
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2017,600,8.07
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2018,660,7.64
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2018,120,13.58
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2019,620,7.48
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2021,650,7.91
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2021,120,18.86
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2022,659,8.07
Marquette,Swanzy Lake SWANZY LAKE (45N 25W 13),SWANZY LAKE                   ,45N,25W,13,Brook trout,Assinica,2022,90,12.2
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Muskellunge,Great Lakes,2014,695,8.78
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Muskellunge,Great Lakes,2015,699,9.17
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Muskellunge,Great Lakes,2016,699,8.35
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Muskellunge,Great Lakes,2019,696,7.8
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Muskellunge,Great Lakes,2021,697,9.17
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Muskellunge,Great Lakes,2022,700,9.45
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Walleye,Bay De Noc,2012,10005,1.65
Marquette,Teal Lake PAS (48N 27W 31),PAS,48N,27W,31,Walleye,Bay De Noc,2014,999500,0.12
